ID,Accession,Year,Plot,Block,Replicate,Repeat,SLA,W_leaf,A_sat,gs_sat,C_i_sat,iWUE_sat,alpha_l,KS_l,R2_l,alpha_h,KS_h,R2_h,alpha_t,KS_t,R2_t
2022_2101_2,SSA_290,2022,2101,5,2,2,240.6015038,9.6,17.65111484,0.090036196,66.99954933,196.044654,2.1854941831171804,0.08849002845214626,0.807851848942777,4.244937085494782,0.11319536881912418,0.8459541555206092,2.9530614422292696,0.19912267103462322,0.8076089142031677
2022_2101_3,SSA_290,2022,2101,5,2,3,184.9710983,9.3,8.860435775,0.049021551,96.03549251,180.7457241,2.156599967098169,0.06687131214454733,0.7951941718298208,4.145184455333119,0.10909020236474962,0.8693762945972912,2.710560062171593,0.15108553018374649,0.8813633280420029
2022_1085_1,SSA_211,2022,1085,5,1,1,184.9710983,8.3,17.48829186,0.097756984,92.93192002,178.8955748,2.096422756712167,0.04885954194155173,0.8188045986056426,3.6565738622864226,0.10486677279909856,0.8063345687984255,3.009661552393492,0.185369688217648,0.7789654680834991
2022_1085_2,SSA_211,2022,1085,5,1,2,184.9710983,8.7,19.99752946,0.106869623,79.25072876,187.120801,2.147757615582049,0.06261242099398201,0.8262074421821974,3.8982621001904394,0.10699109539065468,0.8227010624013738,3.039339958239948,0.19566215041667956,0.7973369617992402
2022_1085_3,SSA_211,2022,1085,5,1,3,173.9130435,8.2,20.47544985,0.103985832,63.26975067,196.90615,2.1633078920594904,0.05642869767166059,0.8396987400256797,3.970817845849946,0.108644694130274,0.8857079071009336,2.9204346385944735,0.1720404014918132,0.8478364566537004
2022_2292_1,SSA_211,2022,2292,4,2,1,174.863388,8.6,28.71822628,0.131904445,26.95742142,217.7199279,2.1303138129245096,0.05448030364803824,0.8255108980919391,3.8133986572767475,0.10550149065832515,0.8018134704834762,3.083646039386067,0.193496787533311,0.7755458714813248
2022_2292_2,SSA_211,2022,2292,4,2,2,192.7710843,7.9,23.44820646,0.108951195,34.83183019,215.2175242,2.116909183308858,0.059376710253916776,0.8168157961590645,3.768039120014162,0.10359632819391965,0.8548716221831762,2.9942736297773456,0.18776999804592154,0.8257123454651526
2022_2292_3,SSA_211,2022,2292,4,2,3,242.4242424,7.3,20.18358129,0.098622355,53.1961333,204.6552355,2.076916456082719,0.061395936374318616,0.7883042562721891,3.577410309086552,0.10750250472448303,0.7537558109040442,3.5229576817472026,0.2539003684905614,0.806284574648972
2022_1086_1,SSA_073,2022,1086,6,1,1,220.6896552,9.2,25.13980098,0.113719994,22.54299327,221.0675542,2.12611468905074,0.06504235938384895,0.800829860476104,3.659880119179562,0.10513612426800678,0.7463664045071874,2.763790197087119,0.16229012613707328,0.7361428516565371
2022_1086_2,SSA_073,2022,1086,6,1,2,197.5308642,10.2,22.77968907,0.112083029,53.19465992,203.2394142,2.1738729975124027,0.06939587682718562,0.8236374514772762,4.100232958775191,0.10963271325290244,0.8421686769512744,2.7055650919791177,0.1498257158054349,0.7807743312074177
2022_1086_3,SSA_073,2022,1086,6,1,3,192.7710843,10.0,28.71348041,0.126745022,12.42982001,226.5452327,2.1516939317270336,0.053928730646871204,0.8323833218733035,3.9198489494265876,0.10620049712063079,0.7980575740372097,3.0350407091983738,0.18721347090143037,0.8082652641247947
2022_2052_1,SSA_073,2022,2052,4,2,1,214.7651007,10.5,18.12867488,0.094117473,72.88206398,192.6175276,2.177433016669346,0.07256627493306433,0.8323940312332149,4.042471509061886,0.10997095746310412,0.7908924470460258,3.240502827642241,0.22770868225086094,0.8167202625255876
2022_2052_2,SSA_073,2022,2052,4,2,2,237.037037,9.9,8.584687459,0.044994158,81.78977117,190.7956014,2.1801275075708517,0.06728563973639567,0.8394584453700958,4.175100795007121,0.10994988833089125,0.8560103907732349,2.501922567294922,0.11781229900951329,0.881366513099563
2022_2052_3,SSA_073,2022,2052,4,2,3,244.2748092,9.3,11.4501386,0.055372539,55.26213954,206.7837006,2.142002609244677,0.06798486521695402,0.819920683764402,3.887627848341575,0.10531719720875202,0.810670201050113,3.1819909850450236,0.21929179721010594,0.8016417590353695
2022_1087_1,SSA_230,2022,1087,7,1,1,158.4158416,11.6,33.44021824,0.210141518,116.2750094,159.1318961,2.2484087360095657,0.07540293015414168,0.821690800531736,4.060828304652449,0.06299893002869505,0.8654038721976391,2.8865738659951434,0.1730864595877345,0.8375361852260129
2022_1087_2,SSA_230,2022,1087,7,1,2,158.4158416,12.7,30.845012,0.162278103,67.47178597,190.0750097,2.2420261215932578,0.07859921146884397,0.8113967615757149,4.115096291507705,0.06411906226831299,0.8741849423525647,2.8052381194709546,0.16177780542910714,0.8392880501170101
2022_1087_3,SSA_230,2022,1087,7,1,3,196.3190184,11.9,,,,,2.251549112544824,0.08637221161355912,0.8145494715414359,4.008604791617189,0.06221001599864795,0.8744485811697927,2.804011816553235,0.16975226900118223,0.8440811297421404
2022_2309_1,SSA_230,2022,2309,5,2,1,183.908046,11.4,42.26435085,0.187613143,5.763186297,225.2739342,2.2565675166789445,0.0818915315793346,0.7687481276904189,3.485421817096988,0.053421909542713863,0.7721331557190461,2.8329779912552087,0.16614731282262363,0.7856028879419893
2022_2309_2,SSA_230,2022,2309,5,2,2,166.6666667,12.1,30.78263079,0.154428588,53.83582521,199.332463,2.226559286050986,0.06667628828577998,0.8230999012833027,3.968527778935467,0.06595608518388718,0.7660993829850847,2.8313380153762027,0.16280316289707397,0.7586768107345037
2022_2309_3,SSA_230,2022,2309,5,2,3,187.1345029,13.1,46.60479938,0.297899851,112.5474498,156.4445208,2.2325015528429626,0.07026028477172752,0.8383531728234757,4.537260864810995,0.11705677614556992,0.8544337962882165,2.7586089963991522,0.1472662275154376,0.8073114991804291
2022_1088_1,SSA_008,2022,1088,8,1,1,162.4365482,12.1,42.32450137,0.269123188,114.6143985,157.2681334,2.22410050137309,0.08347106804232185,0.8276559763149262,4.419443356198178,0.11613151050419032,0.8669088558657299,2.9510413759607483,0.19171615328651503,0.7818076952484458
2022_1088_2,SSA_008,2022,1088,8,1,2,174.863388,11.5,41.43683886,0.281444405,130.9022454,147.229215,2.2426923680485276,0.08515801887817087,0.8331469794210674,4.511759312353174,0.11580358151371964,0.847744123786249,2.8719007368971843,0.17920961321043838,0.7476534552770122
2022_1088_3,SSA_008,2022,1088,8,1,3,169.3121693,12.5,39.71715472,0.217891424,77.17567995,182.2795683,2.2299511548292696,0.07911110171044566,0.835588011332991,4.4975823476396615,0.11720110468004097,0.880795714410683,2.909117192231208,0.1805855088463395,0.808822593348883
2022_2087_1,SSA_008,2022,2087,7,2,1,264.4628099,9.8,35.62537847,0.158563541,12.96784388,224.6757252,2.16115876272423,0.09287120377124425,0.7990459126701746,4.094986457486694,0.10936903231651296,0.8617348184143377,2.807151377107625,0.18856404804076599,0.8266311392832316
2022_2087_2,SSA_008,2022,2087,7,2,2,301.8867925,10.3,15.78963077,0.144780975,206.7240774,109.0587406,2.1736578279432144,0.08756413715893108,0.8216816073519833,4.1394137611886155,0.11080922576376623,0.8365075122342223,2.8873841456889995,0.19506421099944748,0.8007882054102311
2022_2087_3,SSA_008,2022,2087,7,2,3,256.0,11.0,18.43454369,0.09374715,68.06144715,196.6411107,2.1664330390418556,0.08264897104928814,0.8232439807592221,4.134454606362902,0.1122705166772115,0.8205898266693186,2.7848749664222607,0.1737844864491339,0.7426539226891186
2022_1089_1,SSA_082,2022,1089,1,1,1,203.8216561,9.3,26.19418002,0.125749678,42.66114695,208.3041513,2.1633872980703384,0.08814657710843843,0.8187755986205227,4.132671104068812,0.11342830866213474,0.8304816968162899,2.560544952753038,0.1510747692941421,0.8409416230904737
2022_1089_2,SSA_082,2022,1089,1,1,2,217.6870748,8.9,21.63662024,0.12712015,106.5230668,170.2060623,2.202923533074095,0.09724473826051006,0.8198091365231598,4.3241833642917085,0.1149708495181713,0.8732316227172645,2.6701996177304212,0.16758919014201545,0.8116779069775145
2022_1089_3,SSA_082,2022,1089,1,1,3,223.7762238,8.0,15.3632685,0.071175624,38.02895828,215.8501419,2.1423774502115553,0.08944507151289527,0.8098639942452597,3.941751087595396,0.10871870690028235,0.8514572919623581,2.6202067904374298,0.16539891215573466,0.8207519986454423
2022_2318_1,SSA_082,2022,2318,6,2,1,187.1345029,9.4,34.95827329,0.174404541,48.91618702,200.4435955,2.207454319902261,0.07151142267491883,0.8314848716191848,4.401316406987388,0.11708752425824329,0.7999600192164837,2.8408313034700634,0.1638359841161896,0.7683374326535795
2022_2318_2,SSA_082,2022,2318,6,2,2,225.3521127,8.1,32.89226077,0.166906221,55.98603043,197.0703106,2.1788881045071893,0.08087234594621628,0.817374777418413,4.13773169854022,0.10975701956849351,0.8427123292996604,2.6987282651163285,0.15949125700217914,0.7992288393042375
2022_2318_3,SSA_082,2022,2318,6,2,3,222.2222222,8.2,35.09438627,0.169106271,38.15320367,207.5285914,2.1902113257870828,0.07811785736567667,0.8212306056369936,4.2919800136551585,0.1146692371076442,0.8414297987388808,2.6774423967007905,0.15169596709545063,0.8200288772826902
2022_1090_1,SSA_030,2022,1090,2,1,1,182.8571429,8.4,,,,,2.2354296002106238,0.0909978852077642,0.8288748853370984,4.543655231630235,0.1164903192487855,0.8200853608266702,2.978893100848718,0.2034885997246647,0.757165130178491
2022_1090_2,SSA_030,2022,1090,2,1,2,264.4628099,5.3,28.19373108,0.150838924,73.922862,186.9128358,2.1912834588348034,0.0986087440877288,0.8198718729830119,4.309526554714069,0.11403535415003901,0.8420249050346313,2.5506239061525315,0.15459120690363826,0.800465872189819
2022_1090_3,SSA_030,2022,1090,2,1,3,198.757764,7.7,,,,,2.242910251620934,0.09292059965790389,0.8356523781823924,4.589992710091212,0.11746019693315879,0.852098486750626,2.541101950068623,0.13745032241662825,0.8458374040109295
2022_2067_1,SSA_030,2022,2067,3,2,1,173.9130435,9.2,24.79977119,0.12221634,52.34387042,202.9169854,2.2492135038492225,0.07706265722085259,0.8303837670512701,4.044900552870955,0.06324249831999051,0.820985108961872,2.8595587477334448,0.17120640792217223,0.7598306594257715
2022_2067_2,SSA_030,2022,2067,3,2,2,231.884058,7.9,34.7402533,0.180352863,61.3465675,192.6237972,2.221787563651425,0.08851860741540696,0.8194165989355431,4.485368759563941,0.11603843934955935,0.8369019315877859,2.648536831539215,0.15223850630569546,0.7844899068552394
2022_2067_3,SSA_030,2022,2067,3,2,3,200.0,9.1,29.64967534,0.133341941,18.72625875,222.3582097,2.237627565503482,0.08816798165840911,0.8263499214219586,4.574650073190396,0.11885104578477229,0.8134228522362121,3.364073891038482,0.24330092543366522,0.7901468683778057
2022_1091_1,SSA_049,2022,1091,3,1,1,230.2158273,7.4,16.92783994,0.087417504,70.74765652,193.6435971,2.154739609654992,0.08998240785558731,0.8034122001894203,4.023137836246441,0.11024212609789405,0.7995888293944068,3.134409223938177,0.23091479619456856,0.805547081791609
2022_1091_2,SSA_049,2022,1091,3,1,2,210.5263158,8.9,28.90211189,0.173274106,106.2167227,166.799948,2.1242380972995467,0.08674472244593445,0.781997001354807,3.945289809985465,0.10670953840749076,0.752746254786329,3.2260147907325716,0.24324713500084205,0.7573769249164229
2022_1091_3,SSA_049,2022,1091,3,1,3,214.7651007,8.5,31.96808391,0.188510936,101.2780831,169.5821187,2.1578157746885553,0.09635358201363386,0.7966666941429525,4.029710992115395,0.10930435771366237,0.732517379426415,3.3930295299339344,0.2680258729550252,0.7802510730143288
2022_2301_1,SSA_049,2022,2301,5,2,1,217.6870748,8.0,35.6016657,0.195996186,79.17072893,181.6446866,2.1376853000359155,0.09090835509876771,0.7945595648425259,3.899446529612095,0.10694129846915118,0.7872509379159505,2.871517815908554,0.2000766987065925,0.7423069236787581
2022_2301_2,SSA_049,2022,2301,5,2,2,235.2941176,8.0,,,,,2.1450202403731558,0.10537712061868887,0.7805782741612847,3.96971938392836,0.10787215826836083,0.7823293075987281,3.342950574327505,0.2741871291328468,0.7815045307570097
2022_2301_3,SSA_049,2022,2301,5,2,3,230.2158273,8.4,32.07016268,0.150143321,30.84927378,213.5969981,2.1608103077455905,0.10790705395685374,0.7778069903075884,4.072802943533881,0.10988171904515592,0.7793433802978648,3.105733457561361,0.2451083564403681,0.7541342079034479
2022_1092_1,SSA_267,2022,1092,4,1,1,211.9205298,8.1,13.34301263,0.061981686,36.60323831,215.2734686,2.114703229678432,0.0763606160415633,0.7764511784220433,3.744876520357997,0.10155935008747147,0.8003825379730458,2.8746296786931618,0.18766432690385237,0.7774164230424423
2022_1092_2,SSA_267,2022,1092,4,1,2,200.0,8.0,10.49442227,0.053371755,69.90243011,196.6287649,2.1519072708179703,0.08238158848189792,0.8018679840086058,3.978942272884134,0.10700963079529685,0.8096741291169887,3.120085190095027,0.2228633097681092,0.7976390040395819
2022_1092_3,SSA_267,2022,1092,4,1,3,223.7762238,7.4,12.3666731,0.063566957,72.53571278,194.5456194,2.1273707010605114,0.08808281243838367,0.7826811628071804,3.8205048907255055,0.10151781341481755,0.788437618324815,3.0450625503507793,0.22136714587935635,0.8094630631036639
2022_2247_1,SSA_267,2022,2247,7,2,1,214.7651007,7.6,11.61888469,0.048867233,5.109088991,237.7643269,2.1570166129061823,0.08535078541424868,0.7930033839961956,4.006828278897304,0.10904208116040373,0.8145378306357782,3.4968081326202545,0.2647241465164506,0.8529328477054999
2022_2247_2,SSA_267,2022,2247,7,2,2,201.2578616,8.0,,,,,2.1945532937333825,0.08611895235187383,0.8080956468519961,4.327351645628906,0.11545802327894172,0.8027916870591774,3.27383950200571,0.23851654973986536,0.8096522818548264
2022_2247_3,SSA_267,2022,2247,7,2,3,225.3521127,7.5,20.11992615,0.109065081,85.78028073,184.4763328,2.1250476045640383,0.07402587849661157,0.785241269522085,3.8133118449745598,0.10053508664603761,0.8055253235144433,2.9805366725298703,0.19919023346475118,0.7811230688613864
2022_1093_1,SSA_197,2022,1093,5,1,1,209.1503268,9.0,30.86936875,0.134541636,7.624489427,229.4410094,2.170657891361079,0.07672063673454088,0.8346557082963628,4.0994173336381445,0.11152455920956467,0.8214492715017241,2.73993493026293,0.16190926231874914,0.7986317708943609
2022_1093_2,SSA_197,2022,1093,5,1,2,226.9503546,9.5,,,,,2.110288278711443,0.07604078976725948,0.8055893967361816,3.7267832592592356,0.10392873920849627,0.8027859234401054,2.945502943444386,0.20056729845233212,0.7822486214866539
2022_1093_3,SSA_197,2022,1093,5,1,3,210.5263158,10.2,,,,,2.1686537968672073,0.07671165344046216,0.8371667904643902,4.033586663432327,0.11055554332231482,0.8153273546080044,2.7910403880960986,0.17107734593374546,0.7921819383968463
2022_2154_1,SSA_197,2022,2154,2,2,1,214.7651007,10.1,34.61473524,0.299128584,185.7438597,115.7185809,2.170068932253533,0.07881698346608468,0.8265378277100024,4.082320311137934,0.11109249208584254,0.7945192717519338,3.192118344702626,0.228459350959358,0.7949248075104306
2022_2154_2,SSA_197,2022,2154,2,2,2,225.3521127,10.0,30.54942376,0.216385444,147.252585,141.1805856,2.1782717281491673,0.08426584694760875,0.8215163971303573,4.194950611262923,0.1131912455034266,0.8629665531016254,2.924766434746559,0.19511976392613595,0.8147389138702196
2022_2154_3,SSA_197,2022,2154,2,2,3,219.1780822,10.3,39.22924911,0.220163449,83.19701401,178.182388,2.179126639910289,0.07622477701723795,0.8351011154331858,4.160587699687335,0.11210532114499494,0.8050885469419308,2.911860818255044,0.18829054076838037,0.8029503540401572
2022_1094_1,SSA_177,2022,1094,6,1,1,143.4977578,9.6,24.15268742,0.113091661,37.47424,213.5673595,2.190293668481044,0.064620321920271,0.8257470376082566,4.419238035448803,0.11870141385164051,0.8967781648958827,2.854760403221498,0.16153090392740688,0.8549363436044064
2022_1094_2,SSA_177,2022,1094,6,1,2,153.1100478,8.8,30.72035925,0.171640175,88.47359506,178.9811699,2.1985836022730942,0.07136769245690922,0.8307101943079841,4.393175708556055,0.11621173464904044,0.8660624243906387,2.8422167286317976,0.16824302455982776,0.8131278523699783
2022_1094_3,SSA_177,2022,1094,6,1,3,179.7752809,10.3,11.20345709,0.052541931,45.83958732,213.2288798,2.1418716685680645,0.06829266479481177,0.7775788075113012,4.140774336578229,0.10969457880979572,0.8410394268392485,2.771536206282075,0.16247070728577095,0.8313833026928561
2022_2050_1,SSA_177,2022,2050,2,2,1,266.6666667,6.6,24.15215857,0.152821358,125.4410992,158.0417744,2.1656309308172252,0.09238654690185033,0.788938587015938,3.9958982904168714,0.10765338574895006,0.762949848885007,3.5092391007454085,0.27209251121163014,0.8081041276172286
2022_2050_2,SSA_177,2022,2050,2,2,2,179.7752809,9.2,10.03804236,0.057344465,106.1347794,175.0481467,2.1608378598019087,0.06528225742568583,0.7986912795083523,4.143006240969764,0.11191168457690881,0.8493202271634481,3.279867633185371,0.2211780158561859,0.8629165484276305
2022_2050_3,SSA_177,2022,2050,2,2,3,162.4365482,10.4,25.41669479,0.13580351,77.90324656,187.1578638,2.182762985706111,0.06792517707802337,0.8101569726615558,4.403537638376615,0.11794510545741019,0.811438973215985,3.5631202921711957,0.2479917556303326,0.8430380290327671
2022_1095_1,SSA_128,2022,1095,7,1,1,171.1229947,9.1,24.68953894,0.132417178,78.70427956,186.4526892,2.222127909048431,0.07949316419971009,0.8300940123061262,4.515387500173112,0.11793053704907941,0.8801053671401711,2.865468080820691,0.17466991606205462,0.8356379791876138
2022_1095_2,SSA_128,2022,1095,7,1,2,209.1503268,8.7,26.33251911,0.124496946,38.00599832,211.5113659,2.2023331391883745,0.0823108310704691,0.8307743682290303,4.375679249832696,0.11580088140093933,0.8417466650262135,2.940330852709372,0.19129687071665857,0.786083514605293
2022_1095_3,SSA_128,2022,1095,7,1,3,169.3121693,8.8,24.27698272,0.145718458,111.0442491,166.6019743,2.1850046171947564,0.07031588512595266,0.8241559380889923,4.345702833976238,0.11770732520878324,0.8386320364480145,2.8885604263133406,0.17176137851504325,0.8252103663485131
2022_2312_1,SSA_128,2022,2312,8,2,1,176.7955801,9.3,22.78061035,0.11681386,66.42989236,195.0163315,2.2295530743594068,0.07781043198901838,0.8246586180894961,4.512121339453815,0.11739419531366668,0.8457072075639928,2.9285420427208195,0.18148416248968158,0.7570254862295742
2022_2312_2,SSA_128,2022,2312,8,2,2,201.2578616,7.5,22.48348426,0.105754738,39.98925208,212.6002558,2.134966893608053,0.07351210936379493,0.8063585602014185,3.971752245292524,0.10890284309240553,0.870018335500174,2.9514273302858167,0.19133082676575763,0.8289676489748419
2022_2312_3,SSA_128,2022,2312,8,2,3,248.0620155,7.5,19.63593333,0.09927006,64.43688498,197.8031784,2.172928875708202,0.08977907969134002,0.8088222101196163,4.163954444948227,0.11273721756971788,0.8777710490901708,2.8303750982028055,0.1845088662741825,0.8586461626635473
2022_1096_1,SSA_308,2022,1096,8,1,1,166.6666667,7.9,29.49685686,0.169678064,96.95332373,173.8401309,2.1361988307583593,0.0663320917871768,0.8016914983698701,3.9375221065588386,0.10686361922952659,0.8383571579143161,2.834709232477567,0.1688455116788844,0.8140798140137224
